"id","geo_geoname_id","language","name","alternate_name","created_at","updated_at"
"324","691904","en","Tarashcha",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"325","691904","ru","Тараща",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"326","691904","uk","Тараща",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"327","691936","en","Tal'ne",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"328","691936","ru","Тальное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"329","691936","uk","Тальне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"330","691943","en","Talalayivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"331","691943","uk","Талалаївка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"332","691971","uk","Табачне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"333","691971","en","Tabachnoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"334","691971","ru","Табачное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"335","692087","en","Svitlovods'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"336","692087","ru","Светловодск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"337","692087","uk","Світловодськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"338","692105","en","Sverdlovs'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"339","692105","ru","Свердловск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"340","692105","ru","Село имени Свердлова",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"341","692105","uk","Свердловськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"342","692118","en","Svatove",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"343","692118","ru","Сватово",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"344","692118","uk","Сватове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"346","692194","en","Sumy",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"347","692194","uk","Суми",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"348","692194","ru","Сумы",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"349","692196","ru","Сумская область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"350","692196","uk","Сумська область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"352","692315","en","Sudak",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"353","692315","ru","Судак",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"354","692315","uk","Судак",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"355","692487","uk","Сторожинець",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"356","692674","en","Stavishche",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"357","692674","ru","Ставище",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"358","692674","en","Stavyshche",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"359","692674","uk","Ставище",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"360","692702","uk","Старий Самбір",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"361","692702","ru","Старый Самбор",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"362","692818","uk","Старокостянтинів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"363","692818","ru","Старокостянтинів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"364","692818","ru","Староконстантинов",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"365","692829","en","Starobesheve",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"366","692829","ru","Старобешево",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"367","692829","uk","Старобешеве",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"369","692832","en","Starobil's'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"370","692832","ru","Старобельск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"371","692832","uk","Старобільськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"372","692856","uk","Стара Вижівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"373","692856","ru","Стара Вижівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"374","692856","en","Stara Vyzhivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"375","692866","uk","Стара Синява",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"376","692866","ru","Стара Синява",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"378","692953","ru","Станица Луганская",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"380","692953","uk","Станиця Луганська",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"1821","692953","en","Stanytsia Luhanska",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"383","693010","en","Sribne",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"384","693010","ru","Сребное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"385","693010","uk","Срібне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"386","693010","ru","Срібне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"387","693062","uk","Совєтський",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"388","693100","en","Sosnytsya",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"389","693100","ru","Сосница",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"390","693100","uk","Сосниця",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"391","693100","ru","Сосниця",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"392","693100","en","Cосниця",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"393","693231","en","Solone",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"394","693231","ru","Соленое",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"395","693231","uk","Солоне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"396","693231","ru","Солоне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"397","693284","uk","Сокиряни",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"398","693284","ru","Сокиряни",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"399","693301","ru","Сокаль",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"400","693301","uk","Сокаль",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"401","693325","en","Sofiyivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"402","693325","ru","Софиевка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"403","693325","uk","Софіївка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"404","693325","ru","Софіївка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"405","693365","uk","Снятин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"406","693365","ru","Снятин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"407","693379","uk","Снігурівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"408","693379","ru","Снігурівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"409","693457","en","Smila",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"410","693457","uk","Сміла",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"411","693457","ru","Смела",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"412","693581","uk","Славута",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"413","693581","ru","Славута",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"415","693611","uk","Скворцове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"416","693611","en","Skvortsove",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"417","693611","ru","Скворцово",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"419","693615","uk","Сквира",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"420","693615","ru","Сквира",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"421","693658","ru","Сколе",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"422","693658","uk","Сколе",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"423","693698","ru","Тав-Бодрак",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"424","693698","uk","Скалисте",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"425","693698","en","Skalistoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"426","693698","ru","Скалистое",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"427","693709","en","Skadowsk",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"428","693709","ru","Скадовск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"429","693709","en","Skadovs'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"430","693709","uk","Скадовськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"431","693796","en","Synel'nykove",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"432","693796","ru","Синельниково",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"433","693796","uk","Синельникове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"434","693805","en","Simferopol",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"435","693805","ru","Симферополь",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"436","693805","uk","Сімферополь",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"437","693870","uk","Шумськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"438","693920","en","Shpola",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"439","693920","ru","Шпола",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"440","693920","uk","Шпола",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"441","693942","en","Shostka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"442","693942","ru","Шостка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"443","693942","uk","Шостка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"444","694016","uk","Ширяэве",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"445","694016","ru","Ширяэве",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"446","694016","uk","Ширяєве",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"447","694025","uk","Широке",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"448","694025","ru","Широке",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"449","694137","en","Shevchenkove",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"450","694137","ru","Шевченково",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"451","694137","uk","Шевченкове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"452","694137","ru","Шевченкове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"453","694216","uk","Шепетівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"454","694216","ru","Шепетівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"455","694216","ru","Шепетовка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"456","694273","en","Shchors",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"457","694273","ru","Щорс",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"458","694273","uk","Щорс",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"459","694333","uk","Шатськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"460","694333","ru","Шатск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"461","694333","en","Shatsk",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"1822","686966","en","Zhytomyr Oblast",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"463","694350","uk","Шаргород",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"464","694350","ru","Шаргород",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"465","694350","en","Sharhorod",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"466","694382","en","Shakhtërsk",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"467","694382","ru","Шахтерск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"468","694382","en","Shakhtars'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"469","694382","uk","Шахтарськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"470","694422","ru","Город Севастополь",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"471","694422","en","Gorod Sevastopol",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"472","694422","uk","Місто Севастополь",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"473","694423","en","Sevastopol",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"474","694423","ru","Севастополь",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"475","694423","uk","Севастополь",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"476","694491","en","Seredyna-Buda",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"477","694491","ru","Середина-Буда",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"478","694491","uk","Середина-Буда",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"481","694554","en","Semisotka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"482","694554","ru","Семисотка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"483","694554","uk","Семисотка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"484","694590","en","Semenivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"485","694590","ru","Семеновка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"486","694590","uk","Семенівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"493","694603","en","Semenivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"494","694603","ru","Семеновка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"495","694603","uk","Семенівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"496","694745","en","Savran'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"497","694745","ru","Саврань",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"498","694745","uk","Саврань",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"499","694792","uk","Сарни",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"500","694792","ru","Сарны",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"501","694812","uk","Сарата",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"502","694812","ru","Сарата",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"503","694864","uk","Самбір",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"504","694864","ru","Самбор",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"505","694910","uk","Саки",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"506","694910","ru","Саки",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"507","694919","en","Sakhnovshchyna",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"508","694919","ru","Сахновщина",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"509","694919","uk","Сахновщина",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"510","695082","uk","Ружин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"511","695082","ru","Ружин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"512","695120","en","Rusakovka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"513","695120","ru","Русаковка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"514","695120","uk","Русаківка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"515","695120","ru","Кокей Русский",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"516","695304","en","Rozovka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"517","695304","ru","Розовка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"518","695304","en","Rozivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"519","695304","uk","Розівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"520","695315","uk","Рожнятів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"521","695315","ru","Рожнятів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"522","695326","uk","Рожище",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"523","695326","ru","Рожище",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"524","695464","en","Romny",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"525","695464","ru","Ромны",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"526","695464","uk","Ромни",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"527","695464","ru","Ромни",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"528","695516","uk","Рокитне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"529","695516","ru","Рокитне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"530","695559","uk","Рогатин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"531","695559","ru","Рогатин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"532","695574","ru","Старый Кулчук",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"533","695574","uk","Родникове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"534","695574","ru","Родниково",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"535","695574","en","Rodnikovo",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"536","695592","ru","Ровненская область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"537","695592","uk","Рівненська область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"539","695594","en","Rivne",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"540","695594","ru","Ровно",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"541","695594","uk","Рівне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"542","695643","en","Reshetylivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"543","695643","ru","Решетиловка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"544","695643","uk","Решетилівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"545","695643","ru","Решетилівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"546","695653","en","Ripky",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"547","695653","ru","Репки",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"548","695653","uk","Ріпки",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"549","695653","ru","Ріпки",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"551","695670","uk","Рені",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"552","695670","ru","Рени",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"553","695740","ru","Раздольное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"554","695740","uk","Роздольне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"555","695789","en","Ratne",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"556","695789","uk","Ратне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"557","695849","en","Rokytne",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"558","695849","ru","Ракитное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"559","695849","uk","Рокитне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"560","695859","uk","Рахів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"561","695859","ru","Рахов",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"562","695859","en","Rakhiv",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"563","695912","ru","Радомышль",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"564","695912","uk","Радомишль",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"565","695935","en","Radekhiv",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"566","695935","uk","Радехів",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"567","696008","en","Putyvl'",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"568","696008","ru","Путивль",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"569","696008","uk","Путивль",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"570","696017","uk","Путила",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"571","696017","ru","Путила",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"572","696017","en","Putyla",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"573","696032","uk","Пустомити",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"574","696032","ru","Пустомыты",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"575","696108","en","Pryluky",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"576","696108","ru","Прилуки",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"577","696108","uk","Прилуки",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"578","696275","en","Priozyornoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"579","696275","ru","Чурубаш",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"580","696275","ru","Приозерное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"581","696275","uk","Приозерне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"582","696292","en","Prymors'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"583","696292","ru","Приморск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"584","696292","uk","Приморськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"585","696332","uk","Приазовське",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"586","696566","ru","Попасная",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"588","696566","en","Popasna",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"589","696566","uk","Попасна",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"590","696634","ru","Полтавская область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"591","696634","uk","Полтавська область",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"592","696643","en","Poltava",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"593","696643","ru","Полтава",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"594","696643","uk","Полтава",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"595","696660","uk","Полонне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"596","696660","ru","Полонне",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"597","696677","en","Polohy",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"598","696677","ru","Пологи",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"599","696677","uk","Пологи",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"600","696720","en","Pokrovs'ke",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"601","696720","ru","Покровское",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"602","696720","uk","Покровське",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"603","696771","uk","Погребище",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"604","696771","ru","Погребище",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"605","696823","uk","Підволочиськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"606","696966","uk","Підгайці",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"607","696966","ru","Підгайці",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"608","696999","ru","Базарчик",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"609","696999","uk","Поштове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"610","696999","en","Pochtovoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"611","696999","ru","Почтовое",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"613","697077","uk","Плодове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"614","697077","en","Plodovoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"615","697077","ru","Плодовое",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"616","697183","en","Pyryatyn",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"617","697183","ru","Пирятин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"618","697183","uk","Пирятин",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"619","697325","en","Petrove",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"620","697325","ru","Петрово",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"621","697325","uk","Петрове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"622","697325","ru","Петрове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"623","697423","en","Petropavlivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"624","697423","ru","Петропавловка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"625","697423","uk","Петропавлівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"626","697423","ru","Петропавлівка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"627","697423","uk","Петропавліква",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"628","697455","en","Petrykivka",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"629","697455","ru","Петриковка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"630","697455","uk","Петриківка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"631","697455","ru","Петриківка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"632","697530","ru","Алма-Тамак",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"633","697530","en","Peschanoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"634","697530","uk","Піщане",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"635","697530","ru","Песчаное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"636","697537","uk","Піщанка",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"637","697568","ru","Червоное",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"638","697568","uk","Первомайське",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"639","697576","en","Pervomays'kyy",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"640","697576","ru","Первомайский",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"641","697576","uk","Первомайський",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"642","697588","en","Pervomayskoye",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"643","697588","ru","Первомайское",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"645","697588","uk","Первомайське",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"646","697593","en","Pervomays'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"647","697593","ru","Первомайск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"648","697593","uk","Первомайськ",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"649","697613","en","Manhush",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"653","697613","uk","Мангуш",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"654","697613","ru","Мангуш",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"655","697624","en","Perovo",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"656","697624","ru","Перово",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"657","697624","uk","Перове",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"658","697624","ru","Бадана",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"659","697637","en","Pereyaslav-Khmel'nyts'kyy",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"660","697637","ru","Переяслав-Хмельницкий",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"661","697637","uk","Переяслав-Хмельницький",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"662","697650","en","Pereval'sk",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"663","697650","ru","Перевальск",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
"664","697650","en","Pereval's'k",,"2016-11-01 23:39:57","2016-11-01 23:39:57"
